FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Kyle,Naughton,DEF,SWA,4500000,2,72,3.1,6.88888888888889E-07,1.6E-05,0,486176,1,33,0,0,0,0,0,16,1835,0,0,72,0,0.4,0,2,8,0,7,0,1,3.1,524830,0,0,0,2,2056,7428,0,0,418,Leicester,Burnley,Brighton,West Ham,Huddersfield,2.4,3.4,3.1,4,2.7,3.4,2.4,2.5,2.9,2.4,3.2,2.5,3.7,76.9
Wilfred,Ndidi,MID,LEI,4900000,4,64,2.6,5.30612244897959E-07,1.30612244897959E-05,0,46841,4,34,0,0,0,0,0,13.1,251,-1,0,64,1,0.7,0,3.3,2,0,7,0,4,0.5,41158,0,0,0,0,2220,719,0,1,339,Swansea,Man City,Stoke,Bournemouth,West Brom,2.5,1.3,2.4,2.5,1.8,2.7,1.6,2.5,1.7,2.3,1.6,2.6,1.3,89.3
Didier,Ndong,MID,WAT,4500000,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,115,0,0,0,Chelsea,West Ham,Everton,West Brom,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reiss,Nelson,MID,ARS,4800000,0,1,0.04,8.33333333333333E-09,2.08333333333333E-07,0,3057,0,1,0,0,0,0,0,0.2,15,-2,0,1,2,0.1,0,0.3,0,0,0,0,0,0,1413,0,0,0,0,18,7,0,0,1,Everton,Tottenham,Man City,Brighton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3
Julien,Ngoy,FWD,STK,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,41032,0,2,0,0,0,0,0,0.2,1273,0,0,1,0,0,0,0,0,0,0,0,0,0.7,75213,0,0,0,0,19,998,0,0,4,Bournemouth,Brighton,Leicester,Southampton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
Oumar,Niasse,FWD,EVE,4800000,2,56,2.24,4.66666666666667E-07,1.16666666666667E-05,0,543356,2,13,0,0,0,6,0,11.7,9815,-2,-1,56,2,0.6,0,3,10,0,0,0,2,5.4,805033,0,0,0,2,675,8512,1,0,167,Arsenal,Crystal Palace,Watford,Burnley,Brighton,1.1,2.3,1.7,1.4,2.4,1.8,1.9,1.9,1.5,2.1,1.5,2.2,1.4,71.5
Edward,Nketiah,FWD,ARS,5000000,0,0,0,0,0,0,2317,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,2910,0,0,0,0,0,73,0,0,0,Everton,Tottenham,Man City,Brighton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georges-Kevin,Nkoudou,MID,BUR,5400000,1,4,0.16,2.96296296296296E-08,7.40740740740741E-07,0,1682,0,0,0,0,0,0,0,0.7,76,-1,0,4,1,0.1,0,0.6,0,0,0,0,0,0,1823,0,0,0,0,44,31,0,0,10,Man City,Swansea,Southampton,Everton,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.2
Mark,Noble,MID,WHU,5300000,10,50,2,3.77358490566038E-07,9.43396226415094E-06,0,15612,3,20,0,0,0,3,0,9.4,206,-2,0,50,2,0.9,0,4.6,5,0,3,0,0,0.2,10431,0,0,0,0,1230,2541,0,0,266,Brighton,Watford,Liverpool,Swansea,Burnley,1,1.4,1,1.2,1.5,1.2,1.5,1,1.6,1,1,1,2.1,58
,Nolito,MID,MCI,7000000,0,0,0,0,0,0,1591,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,Burnley,Leicester,Arsenal,Chelsea,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kristoffer,Nordfeldt,GLK,SWA,4000000,0,0,0,0,0,0,27735,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0.9,14170,0,0,0,0,0,93,0,0,0,Leicester,Burnley,Brighton,West Ham,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oliver,Norwood,MID,BHA,4500000,0,0,0,0,0,0,475,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,West Ham,Stoke,Swansea,Arsenal,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allan-Romeo,Nyom,DEF,WBA,4800000,1,48,2.5,5.20833333333333E-07,1E-05,0,179246,4,24,0,0,0,0,0,10,284,-2,0,48,2,0.1,0,0.5,6,0,4,0,1,1.1,175451,0,0,0,0,1420,112,0,0,264,Southampton,Chelsea,Huddersfield,Watford,Leicester,2.7,1.9,2.9,2.3,2.4,1.6,2.7,2.3,1.5,2.7,1.6,2.5,2.9,51.3
Tashan,Oakley-Boothe,MID,TOT,4500000,0,0,0,0,0,0,1738,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1926,0,0,0,0,0,15,0,0,0,Liverpool,Arsenal,Crystal Palace,Huddersfield,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael,Obafemi,FWD,SOU,4500000,0,1,0.04,8.88888888888889E-09,2.22222222222222E-07,0,5884,0,0,0,0,0,0,0,0.2,1268,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0.3,23144,0,0,0,0,8,3236,0,0,-1,West Brom,Liverpool,Burnley,Stoke,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
Pedro,Obiang,MID,WHU,4400000,0,53,2.6,5.90909090909091E-07,1.20454545454545E-05,0,197306,3,29,0,0,0,2,0,12,5713,-1,0,53,1,0.7,0,3,6,0,5,0,0,1.5,225419,0,0,0,1,1558,115,0,0,267,Brighton,Watford,Liverpool,Swansea,Burnley,0,0,0,0,0,1.9,2.3,1.5,2.4,1.4,1.5,1.6,3,60
Angelo,Ogbonna,DEF,WHU,4500000,2,45,2.3,5.11111111111111E-07,1E-05,0,191225,3,39,0,0,0,1,0,10,5501,0,0,45,0,0.4,0,1.8,4,0,3,0,0,5.8,450316,0,0,0,1,1800,1207,0,0,312,Brighton,Watford,Liverpool,Swansea,Burnley,1.8,2.4,1.6,1.5,2.3,2.2,2.3,1.7,2.5,1.6,1.8,1.4,1.9,60.8
Stefano,Okaka,FWD,WAT,5300000,0,15,0.6,1.13207547169811E-07,2.83018867924528E-06,0,63299,0,5,0,0,0,1,0,2.8,123,-2,0,15,2,0.1,0,0.5,1,0,1,0,0,0.3,48459,0,0,0,0,231,43,0,0,46,Chelsea,West Ham,Everton,West Brom,Arsenal,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,15.8
Shinji,Okazaki,FWD,LEI,5500000,1,68,3.1,5.63636363636364E-07,1.23636363636364E-05,0,657915,2,15,0,0,0,6,0,12.4,8481,0,0,68,0,0.2,0,1.3,7,0,5,0,2,5.1,773765,0,0,0,1,1112,1554,0,0,247,Swansea,Man City,Stoke,Bournemouth,West Brom,3.3,2.5,4,3.5,2.5,3.4,2.6,3.4,2.5,3.5,2.7,3.5,2.1,97.6
Martin,Olsson,DEF,SWA,5000000,2,66,2.9,5.8E-07,1.32E-05,0,24498,3,32,0,0,0,0,0,13.2,91,0,0,66,0,0.5,0,2.5,0,0,8,0,1,0.2,19421,0,0,0,0,2066,124,0,0,324,Leicester,Burnley,Brighton,West Ham,Huddersfield,2.2,3.1,2.8,3.6,2.4,3.1,2.1,2.3,2.6,2.2,2.9,2.3,3.3,49
Divock,Origi,FWD,LIV,7400000,0,1,1,1.35135135135135E-07,1.35135135135135E-07,0,21861,0,1,0,0,0,0,0,0.1,10,-1,0,1,1,0,0,0,0,0,0,0,0,0.2,1144,0,0,0,0,9,0,0,0,3,Tottenham,Southampton,West Ham,Newcastle,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Oriol Romeu,MID,SOU,4300000,1,47,2,4.65116279069767E-07,1.09302325581395E-05,0,256048,7,33,0,0,0,1,0,10.9,1156,-2,0,47,2,0.3,0,1.3,0,0,5,0,0,2.2,147965,0,0,0,0,1934,914,0,0,330,West Brom,Liverpool,Burnley,Stoke,Newcastle,1.3,1.1,1.2,1.5,1.4,1.3,1.3,1,1.2,1.2,1.5,1.5,1,79.5
David,Ospina,GLK,ARS,4800000,0,0,0,0,0,0,8306,0,0,0,0,0,0,0,0,42,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,1677,0,0,0,0,0,12,0,0,0,Everton,Tottenham,Man City,Brighton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicolas,Otamendi,DEF,MCI,6500000,6,119,5,7.69230769230769E-07,1.83076923076923E-05,0,1141048,7,18,0,0,0,4,0,18.3,13024,10,0,119,-10,0.4,0,2.3,16,0,11,0,0,31.6,2437152,1,0,0,4,2140,8141,0,0,550,Burnley,Leicester,Arsenal,Chelsea,Stoke,6.2,6.1,5.7,6.2,6,7.2,4.6,6.4,5.4,5.9,6.3,7,6.4,106.2
Reece,Oxford,DEF,WHU,4500000,1,1,1,2.22222222222222E-07,2.22222222222222E-07,0,3,0,0,0,0,0,0,0,0.2,3,0,0,1,0,0.2,0,1,0,0,0,0,0,0,8,0,0,0,0,4,8,0,0,2,Brighton,Watford,Liverpool,Swansea,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
Mesut,Ozil,MID,ARS,9300000,4,91,4.5,4.83870967741936E-07,9.78494623655914E-06,0,284290,4,29,0,0,0,4,0,9.8,1889,-2,0,91,2,0.3,0,2.8,10,0,6,0,7,2.4,253128,0,0,0,2,1621,5019,0,0,406,Everton,Tottenham,Man City,Brighton,Watford,6.6,2.8,4,3.3,5.2,3.4,5.7,5.5,4.1,6,2.3,5.4,3.8,200
Alex,Palmer,GLK,WBA,4000000,0,0,0,0,0,0,4615,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0.2,11825,0,0,0,0,0,55,0,0,0,Southampton,Chelsea,Huddersfield,Watford,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kasey,Palmer,MID,CHE,5300000,0,4,1,1.88679245283019E-07,7.54716981132075E-07,0,4654,2,2,0,0,0,0,0,0.8,7,-2,0,4,2,0,0,0,0,0,1,0,0,0,1096,0,0,0,0,168,11,0,0,9,Watford,West Brom,Man Utd,Man City,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2
Costel,Pantilimon,GLK,WAT,4500000,0,0,0,0,0,0,5123,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.1,284,0,0,0,0,0,1,0,0,0,Chelsea,West Ham,Everton,West Brom,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack,Payne,MID,HUD,4500000,0,0,0,0,0,0,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,Man Utd,Bournemouth,West Brom,Tottenham,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pedro,MID,CHE,7700000,2,64,2.56,3.32467532467532E-07,8.31168831168831E-06,0,301578,1,8,0,0,0,4,0,8.3,1157,-3,0,64,3,0.1,0,0.8,2,0,7,0,2,1.3,203666,0,0,0,1,1062,870,0,0,203,Watford,West Brom,Man Utd,Man City,Crystal Palace,1.9,2.5,1.3,1.3,2.1,1.9,1.8,2.4,2,2.7,2,1.7,2.1,103.4
Matthew,Pennington,DEF,EVE,4000000,0,0,0,0,0,0,4841,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1393,0,0,0,0,0,5,0,0,0,Arsenal,Crystal Palace,Watford,Burnley,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andreas,Pereira,MID,MUN,4900000,0,0,0,0,0,0,3905,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,Huddersfield,Newcastle,Chelsea,Crystal Palace,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roberto,Pereyra,MID,WAT,5800000,1,31,1.24,2.13793103448276E-07,5.3448275862069E-06,0,12329,2,18,0,0,0,1,0,5.3,31,-2,0,31,2,0.1,0,0.8,0,0,0,0,1,0.1,4059,0,0,0,0,781,22,0,0,120,Chelsea,West Ham,Everton,West Brom,Arsenal,0.6,0.6,0.9,0.8,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.7,0.6,47.9
Ayoze,Perez,FWD,NEW,5200000,2,55,2.4,4.61538461538462E-07,1.05769230769231E-05,0,148874,1,18,0,0,0,2,0,10.6,2481,-3,0,55,3,0.5,0,2.7,5,0,4,0,2,1.3,141896,1,0,0,1,1436,631,0,0,165,Crystal Palace,Man Utd,Bournemouth,Liverpool,Southampton,1.9,2,2.1,1.5,2.3,1.5,2.6,1.9,2.2,1.8,2.4,2.1,1.4,88.8
Lucas,Perez,FWD,ARS,7400000,0,0,0,0,0,0,8957,0,0,0,0,0,0,0,0,10,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,502,0,0,0,0,0,3,0,0,0,Everton,Tottenham,Man City,Brighton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt,Phillips,MID,WBA,5400000,0,50,2.8,5.18518518518518E-07,9.25925925925926E-06,0,178166,1,15,0,0,0,1,0,9.3,96,-6,0,50,6,0.2,0,1.3,0,0,7,0,3,0.4,71076,0,0,0,0,1174,112,0,0,167,Southampton,Chelsea,Huddersfield,Watford,Leicester,2.6,1.7,3.3,1.9,2.8,2.1,2.6,2.9,1.4,2.2,2.1,2.3,1.7,71.5
Jordan,Pickford,GLK,EVE,4900000,2,95,3.8,7.75510204081633E-07,1.93877551020408E-05,0,409866,0,40,0,81,0,0,0,19.4,4348,-1,0,95,1,0.5,0,2.3,12,0,6,0,0,8.3,333473,0,0,1,2,2250,1392,0,0,491,Arsenal,Crystal Palace,Watford,Burnley,Brighton,3.4,5.6,4.3,3.9,5.4,3.7,4,4.8,3.2,4.1,3.4,4.8,4.1,63.1
Jeremy,Pied,DEF,SOU,4200000,0,7,0.28,6.66666666666667E-08,1.66666666666667E-06,0,5900,0,3,0,0,0,0,0,1.7,42,-3,0,7,3,0.3,0,1.3,1,0,0,0,1,0.1,3109,0,0,0,0,180,57,0,0,47,West Brom,Liverpool,Burnley,Stoke,Newcastle,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,10
Erik,Pieters,DEF,STK,4700000,5,46,2.2,4.68085106382979E-07,9.78723404255319E-06,0,52202,2,37,0,0,0,0,0,9.8,161,-3,0,46,3,0.8,0,3.7,0,0,5,0,0,0.4,19845,0,0,0,0,1840,380,0,0,296,Bournemouth,Brighton,Leicester,Southampton,Man City,1.3,2.5,1.3,1.8,1.7,1.8,1.5,2,1.8,2.1,1.5,3.2,1.4,50.1
Paul,Pogba,MID,MUN,8000000,2,90,3.6,4.5E-07,1.125E-05,0,2399215,2,12,0,0,0,3,0,11.3,15252,0,0,90,0,0.6,0,5,9,0,8,0,11,15.4,2031839,0,0,0,3,1284,17935,0,1,329,Huddersfield,Newcastle,Chelsea,Crystal Palace,Liverpool,4.7,3.2,3.4,2.6,3.3,2.8,4.1,1.8,4.5,3.1,4.4,2.5,3.6,139.2
Nick,Pope,GLK,BUR,4800000,11,108,4.9,1.02083333333333E-06,2.25E-05,0,204025,2,18,0,69,0,0,0,22.5,4754,3,0,108,-3,1,0,5,15,0,9,0,0,8.6,631284,0,0,1,3,1944,10168,0,0,467,Man City,Swansea,Southampton,Everton,West Ham,5.4,5.2,6.4,5.6,6.1,6.1,5.2,6.5,6,5.8,7.1,5.4,5.6,53.2
Alex,Pritchard,MID,HUD,5500000,0,2,0.08,1.45454545454545E-08,3.63636363636364E-07,0,398,0,1,0,0,0,0,0,0.4,48,0,0,2,0,0.1,0,0.7,0,0,0,0,0,0,1174,0,0,0,0,84,24,0,0,4,Man Utd,Bournemouth,West Brom,Tottenham,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
Sebastian,Prodl,DEF,WAT,4300000,6,24,0.96,2.23255813953488E-07,5.58139534883721E-06,0,29462,2,14,0,0,0,0,0,5.6,69,-2,0,24,2,0.4,0,1.8,0,0,3,0,0,0.2,11827,0,0,0,0,783,257,0,0,145,Chelsea,West Ham,Everton,West Brom,Arsenal,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,20.8
Davy,Propper,MID,BHA,5300000,2,63,2.5,4.71698113207547E-07,1.18867924528302E-05,0,13518,2,34,0,0,0,0,0,11.9,53,-2,0,63,2,0.4,0,2,1,0,8,0,2,0.1,8969,0,0,0,0,2235,54,0,0,331,West Ham,Stoke,Swansea,Arsenal,Everton,2.5,1.5,2.4,2.6,1.9,1.2,2.3,2.8,1.4,1.9,1.6,1.8,1.2,74.7
Marc,Pugh,MID,BOU,4700000,1,25,1,2.12765957446809E-07,5.31914893617021E-06,0,6407,2,15,0,0,0,0,0,5.3,18,-3,0,25,3,0.1,0,0.7,0,0,4,0,0,0.1,2782,0,0,0,0,793,10,0,0,77,Stoke,Huddersfield,Newcastle,Leicester,Tottenham,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,43.9
Jason,Puncheon,MID,CRY,4500000,0,11,0.44,9.77777777777778E-08,2.44444444444444E-06,0,64920,5,14,0,0,0,0,0,2.4,91,-5,0,11,5,0,0,0,0,0,0,0,0,0.3,12817,0,0,0,0,574,9,0,0,38,Newcastle,Everton,Tottenham,Man Utd,Chelsea,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,25.1
Collin,Quaner,FWD,HUD,4600000,1,29,1.16,2.52173913043478E-07,6.30434782608696E-06,0,443953,2,15,0,0,0,0,0,6.3,5864,1,0,29,-1,0.2,0,0.7,0,0,2,0,3,5.5,503435,0,0,0,0,763,2887,0,0,114,Man Utd,Bournemouth,West Brom,Tottenham,Swansea,0.6,0.8,0.6,0.6,0.7,0.8,0.6,0.6,0.7,0.6,0.8,0.6,0.8,53.7
Domingos,Quina,MID,WHU,4400000,0,0,0,0,0,0,752,0,0,0,0,0,0,0,0,14,-1,0,0,1,0,0,0,0,0,0,0,0,0,1161,0,0,0,0,0,31,0,0,0,Brighton,Watford,Liverpool,Swansea,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erdal,Rakip,MID,CRY,5000000,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,12,0,0,0,Newcastle,Everton,Tottenham,Man Utd,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron,Ramsdale,GLK,BOU,4000000,0,0,0,0,0,0,7494,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0.2,16410,0,0,0,0,0,5,0,0,0,Stoke,Huddersfield,Newcastle,Leicester,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron,Ramsey,MID,ARS,6900000,2,84,4.9,7.10144927536232E-07,1.21739130434783E-05,0,836027,0,17,0,0,0,3,0,12.2,2008,-1,0,84,1,0.1,0,0.8,7,0,7,0,8,2.7,842770,0,0,0,1,1302,3007,0,0,319,Everton,Tottenham,Man City,Brighton,Watford,7.4,3.2,4.5,3.8,5.9,3.9,6.4,6.2,4.6,6.7,2.7,6.1,4.3,125.8
Darren,Randolph,GLK,WHU,4500000,0,0,0,0,0,0,951,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,Brighton,Watford,Liverpool,Swansea,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angel,Rangel,DEF,SWA,3900000,0,3,0.12,3.07692307692308E-08,7.69230769230769E-07,0,690487,0,1,0,0,0,0,0,0.8,2012,-1,0,3,1,0.1,0,0.3,0,0,0,0,0,9,276409,0,0,0,0,64,3499,0,0,12,Leicester,Burnley,Brighton,West Ham,Huddersfield,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.5
Marcus,Rashford,FWD,MUN,7500000,0,73,3,4E-07,9.73333333333333E-06,0,1018592,2,12,0,0,0,4,0,9.7,8235,0,0,73,0,0.1,0,0.7,6,0,8,0,5,6.4,998292,0,0,0,0,1302,1502,0,0,267,Huddersfield,Newcastle,Chelsea,Crystal Palace,Liverpool,3.8,2.5,2.4,2.4,3,2.2,3.2,2.2,3.6,2.6,3.4,2.3,3.3,130.7
Nathan,Redmond,MID,SOU,5900000,0,47,2.2,3.72881355932203E-07,7.96610169491525E-06,0,369390,3,22,0,0,0,0,0,8,389,-6,0,47,6,0.1,0,0.3,2,0,4,0,3,1.6,82923,0,0,0,0,1369,71,0,0,200,West Brom,Liverpool,Burnley,Stoke,Newcastle,1.5,1.3,1.4,1.7,1.7,1.6,1.5,1.2,1.4,1.4,1.8,1.8,1.1,95.6
Winston,Reid,DEF,WHU,4800000,0,41,2.6,5.41666666666667E-07,8.54166666666667E-06,0,73858,5,26,0,0,0,0,0,8.5,205,-2,0,41,2,0.2,0,0.8,3,0,5,0,0,0.6,21763,0,0,0,0,1426,6,0,0,263,Brighton,Watford,Liverpool,Swansea,Burnley,0,0,0,1.8,2.8,2.7,2.8,2.1,2.9,1.9,2.2,1.7,2.3,43.1
Declan,Rice,DEF,WHU,4400000,2,14,0.56,1.27272727272727E-07,3.18181818181818E-06,0,2706,1,12,0,0,0,0,0,3.2,29,-1,0,14,1,0.3,0,1.4,0,0,0,0,0,0.1,3743,0,0,0,0,533,104,0,0,92,Brighton,Watford,Liverpool,Swansea,Burnley,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,12.9
,Richarlison,MID,WAT,6300000,3,106,4.2,6.66666666666667E-07,1.68253968253968E-05,0,1436061,3,41,0,0,0,5,0,16.8,19103,3,0,106,-3,0.4,0,2.3,4,0,7,0,8,12,1977270,0,0,0,2,2139,6208,0,0,261,Chelsea,West Ham,Everton,West Brom,Arsenal,3.8,4.2,5.5,5.1,3.6,3.2,4.6,4.2,4.3,4.5,3.4,4.6,2.9,174.2
Jairo,Riedewald,DEF,CRY,4700000,0,18,0.72,1.53191489361702E-07,3.82978723404255E-06,0,16188,0,4,0,0,0,0,0,3.8,28,-3,0,18,3,0.4,0,1.8,0,0,2,0,0,0.1,1346,0,0,0,0,310,11,0,0,82,Newcastle,Everton,Tottenham,Man Utd,Chelsea,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,6.7
Matt,Ritchie,MID,NEW,5400000,1,73,3.2,5.92592592592593E-07,1.35185185185185E-05,0,475202,3,28,0,0,0,0,0,13.5,1513,-6,0,73,6,0.2,0,1,6,0,5,0,7,1.7,386758,0,0,0,1,1841,252,0,0,339,Crystal Palace,Man Utd,Bournemouth,Liverpool,Southampton,2.5,2.5,2.9,1.9,3,2.1,3.7,2.5,3.5,3.1,3.6,2.7,2.6,130.1
Connor,Roberts,DEF,SWA,4000000,0,1,0.04,1E-08,2.5E-07,0,1548,0,1,0,0,0,0,0,0.3,184,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0.1,5406,0,0,0,0,25,514,0,0,3,Leicester,Burnley,Brighton,West Ham,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
Andrew,Robertson,DEF,LIV,4700000,6,46,1.84,3.91489361702128E-07,9.78723404255319E-06,0,172039,2,11,0,0,0,0,0,9.8,1429,-3,0,46,3,0.6,0,2.7,3,0,5,0,1,3,243381,0,0,0,1,1064,4570,0,0,226,Tottenham,Southampton,West Ham,Newcastle,Man Utd,1.5,1.3,1.9,1.3,0.9,1.7,2,0.9,1.3,1,1.7,1.2,1.9,49.6
Paul,Robinson,GLK,BUR,4500000,0,0,0,0,0,0,367,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,Man City,Swansea,Southampton,Everton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joel,Robles,GLK,EVE,4300000,0,0,0,0,0,0,8615,0,0,0,0,0,0,0,0,27,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1325,0,0,0,0,0,23,0,0,0,Arsenal,Crystal Palace,Watford,Burnley,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hal,Robson-Kanu,FWD,WBA,4900000,0,27,1.08,2.20408163265306E-07,5.51020408163265E-06,0,66719,2,11,0,0,0,2,0,5.5,657,-1,0,27,1,0.1,0,0.3,1,0,4,0,0,0.5,48098,0,0,0,0,784,50,0,1,69,Southampton,Chelsea,Huddersfield,Watford,Leicester,0,0.5,0.8,0.5,0.7,0.5,0.6,0.6,0.5,0.6,0.5,0.6,0.5,46.4
Joe,Rodon,DEF,SWA,4000000,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5398,0,0,0,0,0,16,0,0,0,Leicester,Burnley,Brighton,West Ham,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jay,Rodriguez,FWD,WBA,5500000,2,67,2.8,5.09090909090909E-07,1.21818181818182E-05,0,195522,2,26,0,0,0,4,0,12.2,3033,-5,0,67,5,0.8,0,4.5,5,0,7,0,1,2,173215,0,0,0,0,1853,8154,0,0,189,Southampton,Chelsea,Huddersfield,Watford,Leicester,3.1,1.5,3.4,2.4,3.2,2.3,2.7,2.9,1.6,2.7,2.3,2.7,2.2,115.5
Marcos,Rojo,DEF,MUN,5400000,0,9,0.36,6.66666666666667E-08,1.66666666666667E-06,0,19560,5,7,0,0,0,0,0,1.7,225,-1,0,9,1,0,0,0,3,0,1,0,0,0.2,21573,0,0,0,0,384,90,0,0,56,Huddersfield,Newcastle,Chelsea,Crystal Palace,Liverpool,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,14.4
Sergio,Romero,GLK,MUN,4700000,0,0,0,0,0,0,6497,0,0,0,0,0,0,0,0,32,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1395,0,0,0,0,0,22,0,0,0,Huddersfield,Newcastle,Chelsea,Crystal Palace,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0
