FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Oumar,Niasse,FWD,EVE,4900000,12,70,2.59259259259259,5.29100529100529E-07,1.42857142857143E-05,0,609043,2,19,0,0,0,7,0,14.6,17832,-1,-1,70,1,1.1,0,5.3,13,0,0,0,3,8,1014817,0,0,0,3,842,150191,1,0,208,Watford,Burnley,Brighton,Stoke,Man City,2.1,1.7,3,2.2,2.4,2.3,1.7,2.7,1.8,2.8,1.7,90.3
Edward,Nketiah,FWD,ARS,5000000,0,0,0,0,0,0,2873,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,3502,0,0,0,0,0,207,0,0,0,Man City,Brighton,Watford,Stoke,Southampton,0,0,0,0,0,0,0,0,0,0,0,0
Georges-Kevin,Nkoudou,MID,BUR,5400000,1,5,0.185185185185185,3.42935528120713E-08,9.25925925925926E-07,0,2128,0,0,0,0,0,0,0,0.9,123,-1,0,5,1,0.1,0,0.7,0,0,0,0,0,0,1983,0,0,0,0,49,45,0,0,12,Southampton,Everton,West Ham,West Brom,Watford,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.3
Lukas,Nmecha,FWD,MCI,4500000,0,0,0,0,0,0,1063,0,0,0,0,0,0,0,0,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,2951,0,0,0,0,0,2951,0,0,0,Arsenal,Chelsea,Stoke,Everton,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0
Mark,Noble,MID,WHU,5300000,3,55,3.1,5.84905660377358E-07,1.0377358490566E-05,0,21319,3,23,0,0,0,3,0,10.4,2269,-2,0,55,2,0.9,0,5,5,0,4,0,0,0.3,20477,0,0,0,0,1410,1111,0,0,290,Liverpool,Swansea,Burnley,Southampton,Chelsea,1.6,2.3,3.1,0,3,1.9,3.2,1.8,2.1,2.1,3.9,62.4
,Nolito,MID,MCI,7000000,0,0,0,0,0,0,1616,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,1,0,0,0,Arsenal,Chelsea,Stoke,Everton,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0
Kristoffer,Nordfeldt,GLK,SWA,4000000,0,0,0,0,0,0,29407,0,0,0,0,0,0,0,0,603,0,0,0,0,0,0,0,0,0,0,0,0,0.9,15109,0,0,0,0,0,340,0,0,0,Brighton,West Ham,Huddersfield,Man Utd,West Brom,0,0,0,0,0,0,0,0,0,0,0,0
Oliver,Norwood,MID,BHA,4500000,0,0,0,0,0,0,481,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,2,0,0,0,Swansea,Arsenal,Everton,Leicester,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0
Allan-Romeo,Nyom,DEF,WBA,4800000,0,49,1.81481481481481,3.78086419753086E-07,1.02083333333333E-05,0,181964,4,27,0,0,0,0,0,10.2,985,-2,0,49,2,0.1,0,0.7,6,0,4,0,1,1.1,175942,0,0,0,0,1496,136,0,0,273,Huddersfield,Watford,Leicester,Bournemouth,Burnley,1.8,1.3,1.5,0.9,1.7,1.5,0.9,1.6,0.9,1.6,1.8,53.6
Tashan,Oakley-Boothe,MID,TOT,4500000,0,0,0,0,0,0,1850,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,0,0,0,0,0,50,0,0,0,Crystal Palace,Huddersfield,Bournemouth,Newcastle,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0
Michael,Obafemi,FWD,SOU,4500000,0,1,0.037037037037037,8.23045267489712E-09,2.22222222222222E-07,0,23296,0,0,0,0,0,0,0,0.2,7689,0,0,1,0,0,0,0,0,0,0,0,0,0.8,62910,0,0,0,0,8,12139,0,0,-1,Burnley,Stoke,Newcastle,West Ham,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0.3
Pedro,Obiang,MID,WHU,4300000,0,53,2.6,6.04651162790698E-07,1.23255813953488E-05,0,226192,3,29,0,0,0,2,0,12,6317,-2,1,53,2,0,0,0,6,0,5,0,0,1,225997,0,0,0,1,1558,103,-1,0,267,Liverpool,Swansea,Burnley,Southampton,Chelsea,0,0,0,0,0,1.4,2.5,1.3,1.6,1.6,3.1,60
Angelo,Ogbonna,DEF,WHU,4400000,6,52,2.4,5.45454545454545E-07,1.18181818181818E-05,0,245773,3,42,0,0,0,1,0,11.6,17717,-1,1,52,1,0.7,0,3,4,0,4,0,0,5,459798,0,0,0,1,1980,4134,-1,0,353,Liverpool,Swansea,Burnley,Southampton,Chelsea,1.7,1.5,2.6,0,2.5,1.7,2.7,1.6,2,1.4,2.1,66.7
Stefano,Okaka,FWD,WAT,5300000,0,15,0.555555555555556,1.0482180293501E-07,2.83018867924528E-06,0,64317,0,5,0,0,0,1,0,2.8,417,-2,0,15,2,0,0,0,1,0,1,0,0,0.3,49135,0,0,0,0,231,308,0,0,46,Everton,West Brom,Arsenal,Liverpool,Bournemouth,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,15.8
Shinji,Okazaki,FWD,LEI,5300000,0,69,3,5.66037735849057E-07,1.30188679245283E-05,0,760150,2,15,0,0,0,6,0,12.8,35813,-2,1,69,2,0.1,0,0.7,7,0,5,0,2,3.4,780716,0,0,0,1,1122,272,-1,0,249,Stoke,Bournemouth,West Brom,Brighton,Newcastle,0,3.5,2.4,0,2.5,3.3,2.3,3.3,2.6,3.4,2,98.2
Martin,Olsson,DEF,SWA,5000000,0,68,2.7,5.4E-07,1.36E-05,0,25759,4,33,0,0,0,0,0,13.6,661,0,0,68,0,0.3,0,1.3,0,0,8,0,1,0.3,21342,0,0,0,0,2214,503,0,0,333,Brighton,West Ham,Huddersfield,Man Utd,West Brom,2.5,3.3,2,0,1.8,2,2.4,1.8,2.7,1.9,3.1,51.9
Aiden,O'Neill,MID,BUR,4500000,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,103,0,0,0,Southampton,Everton,West Ham,West Brom,Watford,0,0,0,0,0,0,0,0,0,0,0,0
Divock,Origi,FWD,LIV,7400000,0,1,1,1.35135135135135E-07,1.35135135135135E-07,0,21943,0,1,0,0,0,0,0,0.1,34,-1,0,1,1,0,0,0,0,0,0,0,0,0.2,1152,0,0,0,0,9,2,0,0,3,West Ham,Newcastle,Man Utd,Watford,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0
,Oriol Romeu,MID,SOU,4300000,1,50,2,4.65116279069767E-07,1.16279069767442E-05,0,268354,8,37,0,0,0,1,0,11.6,4023,-2,0,50,2,0.3,0,1.3,0,0,5,0,0,2.1,157526,0,0,0,0,2103,3720,0,0,355,Burnley,Stoke,Newcastle,West Ham,Arsenal,1.3,1.4,1.4,0,1.3,1,1.2,1.2,1.5,1.5,1,86.6
David,Ospina,GLK,ARS,4800000,0,1,0.037037037037037,7.71604938271605E-09,2.08333333333333E-07,0,8683,0,0,0,1,0,0,0,0.2,209,-2,0,1,2,0.1,0,0.3,0,0,0,0,0,0.2,2092,0,0,0,0,20,56,0,0,6,Man City,Brighton,Watford,Stoke,Southampton,0,0,0,0,0,0,0,0,0,0,0,0.5
Nicolas,Otamendi,DEF,MCI,6400000,2,123,4.7,7.34375E-07,1.921875E-05,0,1333033,7,20,0,0,0,4,0,19.2,114043,9,1,123,-9,0.5,0,3.3,16,0,11,0,0,29.7,2518566,1,0,0,4,2310,22025,-1,0,578,Arsenal,Chelsea,Stoke,Everton,Man Utd,5.1,5.9,5.5,0,4.1,6.2,4.9,5.6,5.7,6.5,6,113.2
Reece,Oxford,DEF,WHU,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,8,0,0,0,0,0,0,0,0.2,2,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0,15,0,0,0,0,4,3,0,0,2,Liverpool,Swansea,Burnley,Southampton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0.3
Mesut,Ozil,MID,ARS,9300000,2,95,4.3,4.62365591397849E-07,1.02150537634409E-05,0,325057,4,31,0,0,0,4,0,10.2,19267,-2,0,95,2,0.3,0,2.7,10,0,6,0,7,2.4,286732,0,0,0,2,1801,2534,0,0,435,Man City,Brighton,Watford,Stoke,Southampton,0,2.9,5,0,5.5,5.1,3.6,5.8,2.2,5.2,3.3,214.1
Alex,Palmer,GLK,WBA,4000000,0,0,0,0,0,0,5136,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0.2,12362,0,0,0,0,0,218,0,0,0,Huddersfield,Watford,Leicester,Bournemouth,Burnley,0,0,0,0,0,0,0,0,0,0,0,0
Kasey,Palmer,MID,CHE,5300000,0,4,1,1.88679245283019E-07,7.54716981132075E-07,0,4731,2,2,0,0,0,0,0,0.8,29,-2,0,4,2,0,0,0,0,0,1,0,0,0,1097,0,0,0,0,168,0,0,0,9,Man Utd,Man City,Crystal Palace,Tottenham,West Ham,0,0,0,0,0,0,0,0,0,0,0,7.2
Costel,Pantilimon,GLK,WAT,4500000,0,0,0,0,0,0,5206,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0.1,289,0,0,0,0,0,1,0,0,0,Everton,West Brom,Arsenal,Liverpool,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0
Jack,Payne,MID,HUD,4500000,0,0,0,0,0,0,510,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,3,0,0,0,West Brom,Tottenham,Swansea,Crystal Palace,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0
,Pedro,MID,CHE,7700000,3,69,2.55555555555556,3.31890331890332E-07,8.96103896103896E-06,0,315387,1,9,0,0,0,4,0,9,3057,-3,0,69,3,0.3,0,2.3,2,0,8,0,2,1.1,209094,0,0,0,1,1204,955,0,0,225,Man Utd,Man City,Crystal Palace,Tottenham,West Ham,1.3,1.3,2.2,0,1.9,2.5,1.9,2.8,1.9,1.7,2,112
Matthew,Pennington,DEF,EVE,4000000,0,0,0,0,0,0,4995,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1444,0,0,0,0,0,27,0,0,0,Watford,Burnley,Brighton,Stoke,Man City,0,0,0,0,0,0,0,0,0,0,0,0
Andreas,Pereira,MID,MUN,4900000,0,0,0,0,0,0,3925,0,0,0,0,0,0,0,0,11,-1,0,0,1,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,1,0,0,0,Chelsea,Crystal Palace,Liverpool,Swansea,Man City,0,0,0,0,0,0,0,0,0,0,0,0
Roberto,Pereyra,MID,WAT,5800000,1,41,1.51851851851852,2.61813537675607E-07,7.06896551724138E-06,0,12863,2,20,0,0,0,2,0,7.1,298,-2,0,41,2,0.6,0,3.7,0,0,0,0,2,0.1,5261,0,0,0,0,840,410,0,0,154,Everton,West Brom,Arsenal,Liverpool,Bournemouth,1.3,1.2,0.8,0.8,1,0.9,0.8,0.9,0.8,1,0.8,60
Ayoze,Perez,FWD,NEW,5200000,2,62,2.5,4.80769230769231E-07,1.19230769230769E-05,0,166960,1,19,0,0,0,2,0,11.9,5665,-3,0,62,3,0.6,0,3,5,0,5,0,3,1.1,152154,1,0,0,1,1605,3769,0,0,192,Bournemouth,Liverpool,Southampton,Tottenham,Huddersfield,2.2,1.6,2.4,1.6,2.8,2,2.5,1.9,2.7,2.2,1.7,98.2
Lucas,Perez,FWD,ARS,7400000,0,0,0,0,0,0,9037,0,0,0,0,0,0,0,0,35,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,518,0,0,0,0,0,6,0,0,0,Man City,Brighton,Watford,Stoke,Southampton,0,0,0,0,0,0,0,0,0,0,0,0
Matt,Phillips,MID,WBA,5400000,2,53,2.6,4.81481481481482E-07,9.81481481481482E-06,0,179265,2,21,0,0,0,1,0,9.8,388,-6,0,53,6,0.2,0,1,0,0,7,0,3,0.4,72308,0,0,0,0,1354,849,0,0,188,Huddersfield,Watford,Leicester,Bournemouth,Burnley,3,1.6,2.6,1.8,2.4,2.6,1.3,1.9,1.8,2.2,1.5,79.2
Jordan,Pickford,GLK,EVE,4900000,3,98,3.6,7.3469387755102E-07,2E-05,0,450367,0,46,0,86,0,0,0,20,12585,-1,0,98,1,0.3,0,1.7,12,0,6,0,0,7.8,348218,0,0,1,2,2430,4250,0,0,516,Watford,Burnley,Brighton,Stoke,Man City,3.8,3.5,5,3.4,3.7,4.4,2.9,3.9,2.9,4.5,3.5,66.6
Jeremy,Pied,DEF,SOU,4200000,0,7,0.259259259259259,6.17283950617284E-08,1.66666666666667E-06,0,6168,0,3,0,0,0,0,0,1.7,77,-3,0,7,3,0,0,0,1,0,0,0,1,0.1,3264,0,0,0,0,180,61,0,0,47,Burnley,Stoke,Newcastle,West Ham,Arsenal,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,10
Erik,Pieters,DEF,STK,4700000,5,52,2.3,4.8936170212766E-07,1.1063829787234E-05,0,54499,2,40,0,0,0,0,0,11.1,1088,-3,0,52,3,0.8,0,3.7,0,0,5,0,1,0.4,23764,0,0,0,0,2020,1044,0,0,335,Leicester,Southampton,Man City,Everton,Arsenal,1.3,2,1.8,1.9,1.6,2.2,1.8,2.4,1.7,3.3,1.5,58.3
Paul,Pogba,MID,MUN,7900000,2,93,3.44444444444444,4.36005625879044E-07,1.17721518987342E-05,0,2667679,2,13,0,0,0,3,0,11.6,140549,-1,1,93,1,0.2,0,1.7,9,0,8,0,11,12.2,2121141,0,0,0,3,1374,7717,-1,1,351,Chelsea,Crystal Palace,Liverpool,Swansea,Man City,3.4,2.3,3,0,4,1.7,4.4,2.7,4.3,2.2,3.5,144.9
Nick,Pope,GLK,BUR,4900000,3,116,4.8,9.79591836734694E-07,2.36734693877551E-05,0,237413,2,20,0,78,0,0,0,23.7,12896,4,0,116,-4,1.3,0,6.3,16,0,9,0,0,10.2,755269,0,0,1,3,2124,44440,0,0,504,Southampton,Everton,West Ham,West Brom,Watford,6.3,5.6,5.8,0,4.9,6.2,5.8,5.6,7,5.2,5.5,59.1
Alex,Pritchard,MID,HUD,5400000,12,14,0.518518518518518,9.60219478737997E-08,2.59259259259259E-06,0,1188,0,2,0,0,0,1,0,2.6,493,-1,0,14,1,0.7,0,4,2,0,0,0,1,0.1,6116,0,0,0,1,174,4815,0,0,41,West Brom,Tottenham,Swansea,Crystal Palace,Newcastle,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,13.9
Sebastian,Prodl,DEF,WAT,4300000,0,25,0.925925925925926,2.15331610680448E-07,5.81395348837209E-06,0,30369,4,17,0,0,0,0,0,5.8,390,-2,0,25,2,0.5,0,2.3,0,0,3,0,0,0.2,14053,0,0,0,0,963,517,0,0,166,Everton,West Brom,Arsenal,Liverpool,Bournemouth,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.9,0.5,0.5,0.5,25.6
Davy,Propper,MID,BHA,5300000,2,70,2.6,4.90566037735849E-07,1.32075471698113E-05,0,14085,2,36,0,0,0,0,0,13.2,214,-2,0,70,2,0.6,0,3,1,0,8,0,3,0.1,9862,0,0,0,0,2415,424,0,0,350,Swansea,Arsenal,Everton,Leicester,Huddersfield,2.5,2.8,2,0,2.5,3,1.5,2.1,1.7,2.1,1.3,83.4
Marc,Pugh,MID,BOU,4700000,0,26,0.962962962962963,2.0488573680063E-07,5.53191489361702E-06,0,6596,2,15,0,0,0,0,0,5.5,69,-3,0,26,3,0.1,0,0.7,0,0,4,0,0,0.1,2866,0,0,0,0,794,23,0,0,80,Newcastle,Leicester,Tottenham,West Brom,Watford,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,44
Jason,Puncheon,MID,CRY,4400000,0,11,0.407407407407407,9.25925925925926E-08,2.5E-06,0,65761,5,14,0,0,0,0,0,2.4,277,-6,1,11,6,0,0,0,0,0,0,0,0,0.3,12851,0,0,0,0,574,9,-1,0,38,Tottenham,Man Utd,Chelsea,Huddersfield,Liverpool,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,25.1
Collin,Quaner,FWD,HUD,4600000,1,32,1.18518518518519,2.57648953301127E-07,6.95652173913044E-06,0,491937,2,17,0,0,0,0,0,7,19968,1,0,32,-1,0.3,0,1.3,0,0,2,0,3,5.2,536548,0,0,0,0,878,11205,0,0,127,West Brom,Tottenham,Swansea,Crystal Palace,Newcastle,0.6,0.6,0.8,0.9,0.6,0.6,0.8,0.6,0.9,0.6,0.9,56.6
Domingos,Quina,MID,WHU,4400000,0,0,0,0,0,0,954,0,0,0,0,0,0,0,0,78,-1,0,0,1,0,0,0,0,0,0,0,0,0,1648,0,0,0,0,0,202,0,0,0,Liverpool,Swansea,Burnley,Southampton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0
Erdal,Rakip,MID,CRY,5000000,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,18,0,0,0,Tottenham,Man Utd,Chelsea,Huddersfield,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0
Aaron,Ramsdale,GLK,BOU,4000000,0,0,0,0,0,0,8222,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0.2,16457,0,0,0,0,0,14,0,0,0,Newcastle,Leicester,Tottenham,West Brom,Watford,0,0,0,0,0,0,0,0,0,0,0,0
Aaron,Ramsey,MID,ARS,7000000,0,104,5.8,8.28571428571429E-07,1.48571428571429E-05,0,926736,0,18,0,0,0,6,0,14.9,75508,0,0,104,0,1,0,7.3,10,0,7,0,8,3.8,995813,0,0,0,2,1376,5533,0,0,389,Man City,Brighton,Watford,Stoke,Southampton,0,4.7,7.6,0,8.1,7.7,5.6,8.5,3.4,7.9,5.2,143.1
Darren,Randolph,GLK,WHU,4500000,0,0,0,0,0,0,970,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,2,0,0,0,Liverpool,Swansea,Burnley,Southampton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0
Angel,Rangel,DEF,SWA,3900000,0,3,0.111111111111111,2.84900284900285E-08,7.69230769230769E-07,0,726466,0,1,0,0,0,0,0,0.8,14646,-1,0,3,1,0,0,0,0,0,0,0,0,8.4,286027,0,0,0,0,64,1288,0,0,12,Brighton,West Ham,Huddersfield,Man Utd,West Brom,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.5
Marcus,Rashford,FWD,MUN,7400000,0,74,3,4.05405405405405E-07,1E-05,0,1086304,2,12,0,0,0,4,0,10,26426,-1,0,74,1,0,0,0.3,6,0,8,0,5,5.3,1007119,0,0,0,0,1321,1452,0,0,270,Chelsea,Crystal Palace,Liverpool,Swansea,Man City,2.5,2.3,2.9,0,3.3,2.1,3.8,2.5,3.6,2.2,3.5,131.1
Nathan,Redmond,MID,SOU,5900000,0,48,2.2,3.72881355932203E-07,8.13559322033898E-06,0,373272,3,22,0,0,0,0,0,8.1,1350,-6,0,48,6,0.1,0,0.3,2,0,4,0,3,1.6,83465,0,0,0,0,1371,219,0,0,205,Burnley,Stoke,Newcastle,West Ham,Arsenal,1.5,1.7,1.7,0,1.5,1.2,1.4,1.4,1.8,1.7,1.1,98
Winston,Reid,DEF,WHU,4800000,0,41,2.6,5.41666666666667E-07,8.54166666666667E-06,0,75334,5,26,0,0,0,0,0,8.5,581,-2,0,41,2,0,0,0,3,0,5,0,0,0.6,21919,0,0,0,0,1426,13,0,0,263,Liverpool,Swansea,Burnley,Southampton,Chelsea,2,1.7,2.9,0,2.8,2,3,1.8,2.2,1.6,2.4,43.1
Declan,Rice,DEF,WHU,4400000,1,16,0.592592592592593,1.34680134680135E-07,3.63636363636364E-06,0,3059,1,14,0,0,0,0,0,3.6,152,-1,0,16,1,0.3,0,1.3,0,0,0,0,0,0.1,4188,0,0,0,0,604,85,0,0,109,Liverpool,Swansea,Burnley,Southampton,Chelsea,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,14.3
,Richarlison,MID,WAT,6100000,2,110,4.1,6.72131147540984E-07,1.80327868852459E-05,0,1609497,4,43,0,0,0,5,0,17.7,46197,1,1,110,-1,0.4,0,2.3,4,0,8,0,8,9.7,2026535,0,0,0,2,2284,18787,-1,0,268,Everton,West Brom,Arsenal,Liverpool,Bournemouth,5.4,5.1,3.2,3,4.7,4.3,3.9,4.4,3.1,4.6,2.6,182.5
Jairo,Riedewald,DEF,CRY,4600000,0,18,0.666666666666667,1.44927536231884E-07,3.91304347826087E-06,0,16459,0,4,0,0,0,0,0,3.8,100,-4,1,18,4,0,0,0,0,0,2,0,0,0.1,1413,0,0,0,0,310,24,-1,0,82,Tottenham,Man Utd,Chelsea,Huddersfield,Liverpool,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,6.7
Matt,Ritchie,MID,NEW,5400000,11,86,3.4,6.2962962962963E-07,1.59259259259259E-05,0,487389,3,29,0,0,0,1,0,15.9,2388,-6,0,86,6,0.9,0,4.7,9,0,6,0,7,1.7,397502,0,0,0,1,2021,9716,0,0,381,Bournemouth,Liverpool,Southampton,Tottenham,Huddersfield,3.1,2.2,3.2,2.2,4.1,2.8,3.9,3.3,4,2.8,3,142.9
Connor,Roberts,DEF,SWA,4000000,0,1,0.037037037037037,9.25925925925926E-09,2.5E-07,0,3944,0,1,0,0,0,0,0,0.3,894,0,0,1,0,0,0,0,0,0,0,0,0,0.2,11589,0,0,0,0,25,1548,0,0,3,Brighton,West Ham,Huddersfield,Man Utd,West Brom,0,0,0,0,0,0,0,0,0,0,0,0.2
Andrew,Robertson,DEF,LIV,4800000,6,53,1.96296296296296,4.08950617283951E-07,1.10416666666667E-05,0,187550,2,13,0,0,0,0,0,11.3,5729,-2,-1,53,2,0.9,0,4.3,3,0,6,0,1,4.2,332400,0,0,0,1,1244,52402,1,0,265,West Ham,Newcastle,Man Utd,Watford,Crystal Palace,2.1,1.5,1.1,1.9,2.2,1,1.4,1.2,1.9,1.4,2.1,56.3
Paul,Robinson,GLK,BUR,4500000,0,0,0,0,0,0,381,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,1,0,0,0,Southampton,Everton,West Ham,West Brom,Watford,0,0,0,0,0,0,0,0,0,0,0,0
Joel,Robles,GLK,EVE,4200000,0,0,0,0,0,0,8908,0,0,0,0,0,0,0,0,100,-3,1,0,3,0,0,0,0,0,0,0,0,0.1,1487,0,0,0,0,0,78,-1,0,0,Watford,Burnley,Brighton,Stoke,Man City,0,0,0,0,0,0,0,0,0,0,0,0
Hal,Robson-Kanu,FWD,WBA,4900000,0,27,1,2.04081632653061E-07,5.51020408163265E-06,0,71384,2,11,0,0,0,2,0,5.5,1453,-1,0,27,1,0,0,0,1,0,4,0,0,0.4,48518,0,0,0,0,784,230,0,1,69,Huddersfield,Watford,Leicester,Bournemouth,Burnley,0.8,0.5,0.7,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,46.4
Joe,Rodon,DEF,SWA,4000000,0,0,0,0,0,0,3706,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5443,0,0,0,0,0,19,0,0,0,Brighton,West Ham,Huddersfield,Man Utd,West Brom,0,0,0,0,0,0,0,0,0,0,0,0
Jay,Rodriguez,FWD,WBA,5500000,2,70,2.7,4.90909090909091E-07,1.27272727272727E-05,0,244430,2,29,0,0,0,4,0,12.7,15632,-5,0,70,5,0.3,0,1.7,5,0,7,0,1,1.9,214534,0,0,0,0,1967,8877,0,0,187,Huddersfield,Watford,Leicester,Bournemouth,Burnley,3.4,2.2,3.1,2.2,2.7,2.7,1.5,2.4,2.1,2.6,2.1,116.6
Marcos,Rojo,DEF,MUN,5400000,0,16,0.592592592592593,1.09739368998628E-07,2.96296296296296E-06,0,22551,5,7,0,0,0,0,0,3,1983,-1,0,16,1,0.4,0,2.3,4,0,2,0,0,0.2,24617,0,0,0,0,474,201,0,0,88,Chelsea,Crystal Palace,Liverpool,Swansea,Man City,0,0,0,0,0.3,0.3,0.3,0.3,0.4,0.3,0.3,18.5
Sergio,Romero,GLK,MUN,4700000,0,0,0,0,0,0,6708,0,0,0,0,0,0,0,0,101,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1529,0,0,0,0,0,56,0,0,0,Chelsea,Crystal Palace,Liverpool,Swansea,Man City,0,0,0,0,0,0,0,0,0,0,0,0
Salomon,Rondon,FWD,WBA,6000000,2,58,2.3,3.83333333333333E-07,9.66666666666667E-06,0,141848,4,33,0,0,0,4,0,9.7,2042,-5,0,58,5,0.5,0,3,0,0,3,0,1,0.7,81548,0,0,0,0,1817,4680,0,0,149,Huddersfield,Watford,Leicester,Bournemouth,Burnley,2.7,1.7,2.5,1.7,2.1,2.2,1.2,1.9,1.6,2,1.6,94.3
Wayne,Rooney,FWD,EVE,7200000,2,99,4.5,6.25E-07,1.375E-05,0,2187308,5,26,0,0,0,10,0,13.8,46575,-3,1,99,3,0.2,2,1.3,19,0,4,0,3,10.1,1812389,0,0,0,2,1627,15528,-1,0,398,Watford,Burnley,Brighton,Stoke,Man City,4.8,4.2,6.3,5,5.5,5.2,4.2,5.9,4.3,6,4.1,127.7
Danny,Rose,DEF,TOT,6400000,0,14,0.518518518518518,8.10185185185185E-08,2.1875E-06,0,35312,1,7,0,0,0,0,0,2.2,416,-1,0,14,1,0,0,0,0,0,2,0,0,0.3,21432,0,0,0,0,448,658,0,0,91,Crystal Palace,Huddersfield,Bournemouth,Newcastle,Chelsea,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,24.6
Liam,Rosenior,DEF,BHA,3900000,0,3,0.111111111111111,2.84900284900285E-08,7.69230769230769E-07,0,232821,0,3,0,0,0,0,0,0.8,4837,-1,0,3,1,0,0,0,0,0,0,0,0,3.6,263448,0,0,0,0,163,5442,0,0,22,Swansea,Arsenal,Everton,Leicester,Huddersfield,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.6
Wayne,Routledge,MID,SWA,5100000,0,14,0.518518518518518,1.01670297748729E-07,2.74509803921569E-06,0,5203,1,9,0,0,0,0,0,2.7,42,-4,0,14,4,0.1,0,0.7,0,0,1,0,0,0.1,1476,0,0,0,0,321,34,0,0,45,Brighton,West Ham,Huddersfield,Man Utd,West Brom,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,13.8
